SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 25 12:10:19 EDT 2013
User: price-jones
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
365.73	372.15
365.92	372.15
366.12	372.15
366.32	252.78
366.52	205.97
366.72	287.89
366.91	304.27
367.11	201.29
367.31	271.50
367.51	306.61
367.70	301.93
367.90	283.20
368.10	271.50
368.30	236.39
368.49	278.52
368.69	245.76
368.89	280.86
369.09	217.67
369.28	283.20
369.48	273.84
369.68	269.16
369.87	327.68
370.07	325.33
370.27	400.23
370.47	339.38
370.66	367.46
370.86	369.80
371.06	320.65
371.25	369.80
371.45	299.59
371.65	390.87
371.84	332.36
372.04	299.59
372.24	409.59
372.44	416.62
372.63	383.85
372.83	411.93
373.03	442.36
373.22	414.27
373.42	461.09
373.62	407.25
373.81	465.77
374.01	477.47
374.21	456.40
374.40	407.25
374.60	561.73
374.79	423.64
374.99	393.21
375.19	388.53
375.38	447.04
375.58	451.72
375.78	388.53
375.97	372.15
376.17	433.00
376.37	477.47
376.56	397.89
376.76	411.93
376.95	428.32
377.15	428.32
377.35	425.98
377.54	355.76
377.74	374.49
377.93	388.53
378.13	407.25
378.33	416.62
378.52	421.30
378.72	360.44
378.91	430.66
379.11	280.86
379.31	365.12
379.50	353.42
379.70	402.57
379.89	388.53
380.09	365.12
380.28	358.10
380.48	397.89
380.68	404.91
380.87	421.30
381.07	383.85
381.26	461.09
381.46	414.27
381.65	447.04
381.85	418.96
382.04	425.98
382.24	411.93
382.43	409.59
382.63	369.80
382.83	402.57
383.02	463.43
383.22	433.00
383.41	437.68
383.61	304.27
383.80	458.74
384.00	416.62
384.19	414.27
384.39	402.57
384.58	334.70
384.78	395.55
384.97	313.63
385.17	351.08
385.36	484.49
385.56	411.93
385.75	353.42
385.95	400.23
386.14	386.19
386.34	409.59
386.53	407.25
