SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 04 11:44:12 GMT-05:00 2013
User: price-jones
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
365.73	9.36
365.92	9.36
366.12	9.36
366.32	2.34
366.52	0.00
366.72	0.00
366.91	0.00
367.11	0.00
367.31	0.00
367.51	0.00
367.70	0.00
367.90	0.00
368.10	0.00
368.30	0.00
368.49	0.00
368.69	0.00
368.89	0.00
369.09	0.00
369.28	0.00
369.48	0.00
369.68	0.00
369.87	0.00
370.07	0.00
370.27	0.00
370.47	208.31
370.66	564.07
370.86	784.08
371.06	779.40
371.25	770.04
371.45	849.61
371.65	711.52
371.84	667.05
372.04	730.25
372.24	791.10
372.44	781.74
372.63	737.27
372.83	816.85
373.03	655.35
373.22	641.31
373.42	676.41
373.62	748.97
373.81	791.10
374.01	854.30
374.21	622.58
374.40	676.41
374.60	835.57
374.79	816.85
374.99	880.04
375.19	922.17
375.38	943.24
375.58	894.08
375.78	905.79
375.97	933.87
376.17	964.30
376.37	964.30
376.56	964.30
376.76	1055.58
376.95	1032.18
377.15	1109.41
377.35	1095.37
377.54	1181.97
377.74	1221.76
377.93	1324.74
378.13	1181.97
378.33	1193.67
378.52	1027.50
378.72	1057.92
378.91	1083.67
379.11	997.07
379.31	966.64
379.50	940.90
379.70	1060.26
379.89	1146.86
380.09	1170.27
380.28	1249.85
380.48	1137.50
380.68	1102.39
380.87	1181.97
381.07	1118.78
381.26	1034.52
381.46	1055.58
381.65	997.07
381.85	880.04
382.04	823.87
382.24	819.19
382.43	823.87
382.63	753.65
382.83	774.72
383.02	770.04
383.22	887.06
383.41	786.42
383.61	772.38
383.80	980.68
384.00	992.39
384.19	1144.52
384.39	1116.44
384.58	1266.23
384.78	1256.87
384.97	1123.46
385.17	1174.95
385.36	1104.73
385.56	947.92
