SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 04 11:41:48 GMT-05:00 2013
User: price-jones
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
365.73	7.02
365.92	7.02
366.12	7.02
366.32	0.00
366.52	0.00
366.72	0.00
366.91	2.34
367.11	0.00
367.31	0.00
367.51	0.00
367.70	0.00
367.90	0.00
368.10	0.00
368.30	0.00
368.49	0.00
368.69	18.72
368.89	0.00
369.09	0.00
369.28	16.38
369.48	0.00
369.68	0.00
369.87	0.00
370.07	0.00
370.27	28.09
370.47	0.00
370.66	72.56
370.86	98.30
371.06	70.22
371.25	74.90
371.45	16.38
371.65	93.62
371.84	25.75
372.04	35.11
372.24	28.09
372.44	53.83
372.63	119.37
372.83	140.43
373.03	142.77
373.22	154.48
373.42	100.64
373.62	135.75
373.81	154.48
374.01	133.41
374.21	135.75
374.40	161.50
374.60	154.48
374.79	63.19
374.99	128.73
375.19	149.79
375.38	163.84
375.58	124.05
375.78	140.43
375.97	119.37
376.17	135.75
376.37	161.50
376.56	187.24
376.76	107.66
376.95	91.28
377.15	163.84
377.35	100.64
377.54	114.69
377.74	98.30
377.93	81.92
378.13	98.30
378.33	173.20
378.52	145.11
378.72	142.77
378.91	142.77
379.11	161.50
379.31	117.03
379.50	147.45
379.70	98.30
379.89	98.30
380.09	128.73
380.28	117.03
380.48	154.48
380.68	49.15
380.87	63.19
381.07	72.56
381.26	285.55
381.46	173.20
381.65	121.71
381.85	91.28
382.04	168.52
382.24	95.96
382.43	110.01
382.63	72.56
