SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Oct 07 14:53:35 GMT-05:00 2013
User: price-jones
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
365.73	0.00
365.92	0.00
366.12	0.00
366.32	0.00
366.52	0.00
366.72	0.00
366.91	0.00
367.11	0.00
367.31	0.00
367.51	0.00
367.70	0.00
367.90	0.00
368.10	0.00
368.30	0.00
368.49	0.00
368.69	0.00
368.89	0.00
369.09	0.00
369.28	0.00
369.48	0.00
369.68	0.00
369.87	0.00
370.07	0.00
370.27	0.00
370.47	697.48
370.66	3309.52
370.86	3978.91
371.06	4308.93
371.25	4372.12
371.45	4046.79
371.65	3559.95
371.84	3330.58
372.04	3475.70
372.24	3946.14
372.44	4067.85
372.63	4044.45
372.83	3840.82
373.03	3384.41
373.22	3187.81
373.42	3190.15
373.62	3674.64
373.81	4016.36
374.01	4028.06
374.21	3716.77
374.40	3398.46
374.60	3438.25
374.79	4079.55
374.99	4681.07
375.19	4978.32
375.38	4915.12
375.58	4727.88
375.78	4594.47
375.97	4573.41
376.17	4786.40
376.37	4830.87
376.56	5081.30
376.76	5224.08
376.95	5652.39
377.15	5947.30
377.35	6190.72
377.54	6513.71
377.74	6780.53
377.93	6551.16
378.13	6459.88
378.33	6094.76
378.52	5682.82
378.72	5568.13
378.91	5523.66
379.11	5207.69
379.31	5048.54
379.50	5015.77
379.70	5483.88
379.89	5912.19
380.09	6338.17
380.28	6480.94
380.48	6476.26
380.68	6162.63
380.87	6235.19
381.07	5977.73
381.26	5490.90
381.46	5029.81
381.65	4887.04
381.85	4620.22
382.04	4592.13
382.24	4128.70
382.43	4070.19
382.63	4007.00
382.83	3943.80
383.02	3920.40
383.22	3927.42
383.41	3997.64
383.61	4189.56
383.80	4762.99
384.00	5277.91
384.19	6106.46
384.39	6450.52
384.58	6558.18
384.78	6427.11
384.97	6303.06
385.17	5991.77
385.36	5645.37
385.56	5628.99
385.75	5764.74
385.95	6148.59
386.14	6630.74
386.34	6778.19
386.53	6576.91
386.72	6099.44
386.92	6167.31
387.11	6431.79
387.31	6787.55
387.50	6373.28
387.70	6300.72
387.89	6382.64
388.09	6356.90
388.28	6335.83
388.48	6455.20
388.67	6916.28
388.86	7793.98
389.06	8184.85
389.25	8641.26
389.45	8596.79
389.64	8751.26
389.84	8505.51
390.03	8386.14
390.22	8283.16
390.42	8720.84
390.61	9324.69
390.81	9944.94
391.00	10221.12
391.19	10059.62
391.39	9867.70
391.58	9270.86
391.78	8463.38
391.97	8175.49
392.16	7812.71
392.36	7098.84
392.55	5774.10
392.75	4610.86
392.94	3730.81
393.13	3595.06
393.33	4248.07
393.52	5654.73
393.71	6822.66
393.91	7686.32
394.10	8234.00
394.29	9177.24
394.49	10064.30
394.68	10679.86
394.88	10684.55
395.07	11035.63
395.26	10998.18
395.46	10738.38
395.65	9832.59
395.84	8814.46
396.04	7375.03
396.23	5998.79
396.42	5025.13
396.62	4741.93
396.81	5446.43
397.00	7162.04
397.19	9137.45
397.39	10649.44
397.58	11953.12
397.77	12915.08
397.97	13078.91
398.16	13493.19
398.35	14064.28
398.55	14335.78
398.74	14764.10
398.93	15267.31
399.12	14862.40
399.32	14108.75
399.51	14871.76
399.70	15866.49
399.90	15393.70
400.09	15372.64
400.28	15328.17
400.47	15594.99
400.67	16453.97
400.86	16713.77
401.05	16369.71
401.24	16947.82
401.44	16877.60
401.63	17069.53
401.82	16982.93
402.01	17025.06
402.21	17144.42
402.40	17284.86
402.59	17109.32
402.78	16407.16
402.97	15817.34
403.17	16358.00
403.36	17027.40
403.55	17774.03
403.74	18244.48
403.93	17427.63
404.13	16236.30
404.32	15620.74
404.51	16269.06
404.70	17493.16
404.89	17652.32
405.09	17331.67
405.28	17151.45
405.47	16980.59
405.66	17146.76
405.85	16507.80
406.05	16084.16
406.24	16266.72
406.43	16975.91
406.62	17642.96
406.81	17958.93
407.00	17081.23
407.20	16664.61
407.39	16849.52
407.58	17809.14
407.77	18487.89
407.96	18661.09
408.15	18902.17
408.34	19227.50
408.54	20072.43
408.73	20236.27
408.92	20037.33
409.11	19403.04
409.30	18464.49
409.49	17177.19
409.68	16086.50
409.87	15695.63
410.07	16446.94
410.26	18129.79
410.45	19044.94
410.64	19499.00
410.83	19885.19
411.02	20580.33
411.21	21242.70
411.40	21348.03
411.59	21179.51
411.78	21193.55
411.98	20489.05
412.17	21303.56
412.36	20704.38
412.55	21092.91
412.74	20152.01
412.93	19899.23
413.12	20285.42
413.31	22141.47
413.50	21984.65
413.69	22827.24
413.88	21774.00
414.07	21015.67
414.26	21163.12
414.45	22155.51
414.64	22312.33
414.83	22405.95
415.02	21926.14
415.22	21937.84
415.41	22647.02
415.60	22998.10
415.79	23922.62
415.98	24453.92
416.17	24751.17
416.36	23873.46
416.55	23981.13
416.74	22726.60
416.93	21996.35
417.12	22108.70
417.31	22190.62
417.50	22852.99
417.69	23475.57
417.88	23634.73
418.07	23332.80
418.26	22724.26
418.45	23161.94
418.64	23693.24
418.83	24950.11
419.02	24421.15
419.21	24418.81
419.39	22984.06
419.58	22162.53
419.77	22162.53
419.96	23271.95
420.15	24643.50
420.34	24971.18
420.53	25855.90
420.72	26143.78
420.91	26335.71
421.10	25745.89
421.29	25830.15
421.48	24680.95
421.67	25879.30
421.86	25348.00
422.05	23974.11
422.24	21076.52
422.43	20613.10
422.61	23040.23
422.80	24968.84
422.99	25116.29
423.18	24484.34
423.37	23653.45
423.56	23555.15
423.75	24149.65
423.94	24624.78
424.13	23517.70
424.32	23592.60
424.50	23922.62
424.69	23370.25
424.88	23576.22
425.07	23166.62
425.26	23494.30
425.45	23049.60
425.64	22464.46
425.83	22862.35
426.01	24070.07
426.20	24556.90
426.39	24512.43
426.58	22855.33
426.77	21151.42
426.96	20346.28
427.15	21399.52
427.33	22506.59
427.52	23768.14
427.71	23536.43
427.90	23501.32
428.09	23653.45
428.28	23033.21
428.46	22146.15
428.65	21802.09
428.84	22326.37
429.03	22700.86
429.22	21418.24
429.40	20449.26
429.59	18548.75
429.78	16404.81
429.97	16201.19
430.16	16484.39
430.34	16734.83
430.53	16500.78
430.72	16776.96
430.91	19096.43
431.10	21991.67
431.28	26012.71
431.47	28137.92
431.66	28334.53
431.85	25965.90
432.03	23906.23
432.22	22602.55
432.41	23688.56
432.60	26183.57
432.79	27250.86
432.97	28187.07
433.16	27180.64
433.35	24968.84
433.54	22363.82
433.72	21188.87
433.91	21532.93
434.10	24142.63
434.28	25766.96
434.47	27601.94
434.66	26972.33
434.85	26457.42
435.03	25886.32
435.22	26527.63
435.41	28477.30
435.59	28411.76
435.78	28769.86
435.97	29525.86
436.16	30176.53
436.34	29298.83
436.53	28678.58
436.72	28994.56
436.90	27318.73
437.09	27103.40
437.28	26698.49
437.46	27950.68
437.65	27384.27
437.84	25942.50
438.02	23704.95
438.21	23330.46
438.40	24907.98
438.58	26895.10
438.77	27681.52
438.96	27800.88
439.14	28767.52
439.33	30010.35
439.52	29839.49
439.70	29584.37
439.89	28727.74
440.08	27974.08
440.26	27845.35
440.45	28673.90
440.63	30951.24
440.82	32510.04
