SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 04 12:13:55 GMT-05:00 2013
User: price-jones
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 1000000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
365.73	0.00
365.92	0.00
366.12	0.00
366.32	0.00
366.52	0.00
366.72	269.16
366.91	35.11
367.11	255.12
367.31	205.97
367.51	290.23
367.70	397.89
367.90	517.26
368.10	322.99
368.30	400.23
368.49	142.77
368.69	503.22
368.89	351.08
369.09	159.16
369.28	334.70
369.48	128.73
369.68	180.22
369.87	308.95
370.07	217.67
370.27	585.13
370.47	332.36
370.66	330.02
370.86	519.60
371.06	657.69
371.25	903.45
371.45	390.87
371.65	702.16
371.84	320.65
372.04	297.25
372.24	540.66
372.44	461.09
372.63	585.13
372.83	889.40
373.03	472.79
373.22	381.51
373.42	390.87
373.62	465.77
373.81	524.28
374.01	730.25
374.21	723.23
374.40	454.06
374.60	739.61
374.79	547.69
374.99	510.24
375.19	535.98
375.38	608.54
375.58	564.07
375.78	725.57
375.97	617.90
376.17	1006.43
376.37	479.81
376.56	498.53
376.76	367.46
376.95	351.08
377.15	653.01
377.35	620.24
377.54	624.92
377.74	372.15
377.93	423.64
378.13	533.64
378.33	702.16
378.52	489.17
378.72	655.35
378.91	692.80
379.11	475.13
379.31	451.72
379.50	315.97
379.70	704.50
379.89	739.61
380.09	374.49
380.28	287.89
380.48	512.58
380.68	447.04
380.87	308.95
381.07	631.94
381.26	678.76
381.46	662.37
381.65	648.33
381.85	472.79
382.04	458.74
382.24	615.56
382.43	510.24
382.63	318.31
382.83	393.21
383.02	638.97
383.22	807.48
383.41	330.02
383.61	418.96
383.80	435.34
384.00	503.22
384.19	482.15
384.39	425.98
384.58	411.93
384.78	608.54
384.97	535.98
385.17	468.11
385.36	463.43
385.56	613.22
385.75	348.74
385.95	461.09
386.14	610.88
386.34	444.70
386.53	528.96
386.72	451.72
386.92	791.10
387.11	578.11
387.31	580.45
387.50	454.06
387.70	386.19
387.89	589.82
388.09	442.36
388.28	383.85
388.48	376.83
388.67	606.20
388.86	447.04
389.06	472.79
389.25	582.79
389.45	566.41
389.64	479.81
389.84	807.48
390.03	615.56
390.22	545.34
390.42	456.40
390.61	386.19
390.81	327.68
391.00	554.71
391.19	720.88
391.39	493.85
391.58	582.79
391.78	634.29
391.97	580.45
392.16	451.72
392.36	774.72
392.55	781.74
392.75	484.49
392.94	348.74
393.13	631.94
393.33	397.89
393.52	425.98
393.71	807.48
393.91	552.37
394.10	386.19
394.29	444.70
394.49	489.17
394.68	671.73
394.88	812.17
395.07	755.99
395.26	526.62
395.46	585.13
395.65	763.01
395.84	559.39
396.04	1139.84
396.23	543.00
396.42	409.59
396.62	662.37
396.81	669.39
397.00	608.54
397.19	592.16
397.39	510.24
397.58	793.44
397.77	465.77
397.97	599.18
398.16	603.86
398.35	627.26
398.55	407.25
398.74	566.41
398.93	716.20
399.12	538.32
399.32	683.44
399.51	465.77
399.70	741.95
399.90	650.67
400.09	601.52
400.28	784.08
400.47	521.94
400.67	676.41
400.86	582.79
401.05	744.29
401.24	692.80
401.44	622.58
401.63	734.93
401.82	802.80
402.01	486.83
402.21	615.56
402.40	662.37
402.59	496.19
402.78	470.45
402.97	423.64
403.17	674.07
403.36	674.07
403.55	592.16
403.74	589.82
403.93	587.47
404.13	924.51
404.32	491.51
404.51	493.85
404.70	821.53
404.89	603.86
405.09	1048.56
405.28	512.58
405.47	503.22
405.66	655.35
405.85	772.38
406.05	571.09
406.24	561.73
406.43	641.31
406.62	725.57
406.81	1100.05
407.00	716.20
407.20	636.63
407.39	594.50
407.58	493.85
407.77	723.23
407.96	866.00
408.15	833.23
408.34	809.83
408.54	702.16
408.73	713.86
408.92	566.41
409.11	716.20
409.30	828.55
409.49	540.66
409.68	580.45
409.87	739.61
410.07	496.19
410.26	688.12
410.45	580.45
410.64	524.28
410.83	695.14
411.02	627.26
411.21	805.14
411.40	798.12
411.59	671.73
411.78	610.88
411.98	603.86
412.17	578.11
412.36	592.16
412.55	582.79
412.74	777.06
412.93	1025.15
413.12	547.69
413.31	908.13
413.50	704.50
413.69	641.31
413.88	887.06
414.07	716.20
414.26	725.57
414.45	493.85
414.64	767.70
414.83	828.55
415.02	674.07
415.22	770.04
415.41	910.47
415.60	657.69
415.79	692.80
415.98	943.24
416.17	662.37
416.36	662.37
416.55	440.02
416.74	795.78
416.93	882.38
417.12	711.52
417.31	653.01
417.50	678.76
417.69	1205.38
417.88	816.85
418.07	676.41
418.26	753.65
418.45	692.80
418.64	1095.37
418.83	922.17
419.02	858.98
419.21	758.33
419.39	823.87
419.58	697.48
419.77	681.10
419.96	837.91
420.15	997.07
420.34	681.10
420.53	695.14
420.72	905.79
420.91	800.46
421.10	664.71
421.29	697.48
421.48	737.27
421.67	903.45
421.86	554.71
422.05	648.33
422.24	662.37
422.43	692.80
422.61	552.37
422.80	638.97
422.99	669.39
423.18	608.54
423.37	997.07
423.56	812.17
423.75	856.64
423.94	535.98
424.13	713.86
424.32	566.41
424.50	760.67
424.69	748.97
424.88	999.41
425.07	622.58
425.26	873.02
425.45	898.77
425.64	657.69
425.83	760.67
426.01	1114.10
426.20	819.19
426.39	608.54
426.58	627.26
426.77	727.91
426.96	844.93
427.15	823.87
427.33	617.90
427.52	685.78
427.71	643.65
427.90	774.72
428.09	699.82
428.28	587.47
428.46	650.67
428.65	812.17
428.84	809.83
429.03	1027.50
429.22	636.63
429.40	592.16
429.59	456.40
429.78	1069.62
429.97	622.58
430.16	484.49
430.34	606.20
430.53	615.56
430.72	571.09
430.91	870.68
431.10	587.47
431.28	744.29
431.47	898.77
431.66	816.85
431.85	617.90
432.03	681.10
432.22	1186.65
432.41	681.10
432.60	978.34
432.79	793.44
432.97	908.13
433.16	805.14
433.35	711.52
433.54	671.73
433.72	891.74
433.91	910.47
434.10	664.71
434.28	816.85
434.47	688.12
434.66	924.51
434.85	587.47
435.03	795.78
435.22	1125.80
435.41	1146.86
435.59	908.13
435.78	765.36
435.97	674.07
436.16	933.87
436.34	744.29
436.53	851.96
436.72	950.26
436.90	889.40
437.09	826.21
437.28	842.59
437.46	725.57
437.65	896.43
437.84	896.43
438.02	950.26
438.21	919.83
438.40	716.20
438.58	615.56
438.77	755.99
438.96	744.29
439.14	669.39
439.33	950.26
439.52	748.97
439.70	748.97
439.89	903.45
440.08	884.72
440.26	800.46
440.45	1137.50
440.63	840.25
440.82	858.98
441.01	887.06
441.19	786.42
441.38	828.55
441.57	861.32
441.75	1137.50
441.94	1050.90
442.12	837.91
442.31	793.44
442.50	828.55
442.68	660.03
442.87	844.93
443.05	802.80
443.24	964.30
443.43	1167.93
443.61	1123.46
443.80	840.25
443.98	709.18
444.17	851.96
444.35	952.60
444.54	795.78
444.73	863.66
444.91	1088.35
445.10	711.52
445.28	746.63
445.47	887.06
445.65	854.30
445.84	774.72
446.02	844.93
446.21	912.81
446.39	739.61
446.58	915.15
446.77	777.06
446.95	844.93
447.14	1039.20
447.32	1109.41
447.51	880.04
447.69	908.13
447.88	903.45
448.06	1121.12
448.25	1088.35
448.43	793.44
448.62	807.48
448.80	1006.43
